target_gene,n_pseudobulk,median_log_expr_target_when_perturbed,median_log_expr_target_in_controls,log_fold_change_on_target,abs_log_fc,batch_drift_log_std,snr
PTCD1,14,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.05938192845001708,2.806690115731202
POP4,10,0.0,0.5555555820465088,-0.5555555820465088,0.5555555820465088,0.1273795633834597,4.3614184826029
HARS,36,0.05000000074505806,0.800000011920929,-0.75,0.75,0.18134691145630139,4.135719731740373
RPL24,46,3.507692337036133,27.399999618530273,-23.89230728149414,23.89230728149414,5.122563250863379,4.664131238880696
DR1,6,0.0,1.0,-1.0,1.0,0.19085777796451645,5.239503522805951
SRSF1,15,0.4000000059604645,2.0,-1.600000023841858,1.600000023841858,0.3377109078722967,4.737780114721341
DYNC1H1,37,0.4000000059604645,1.5634920597076416,-1.1634920835494995,1.1634920835494995,0.35295668741859804,3.29641603353339
TBCA,10,0.18333333730697632,4.199999809265137,-4.016666412353516,4.016666412353516,0.8404530435080958,4.779168144347167
EIF4G2,29,1.8333333730697632,5.0,-3.1666665077209473,3.1666665077209473,0.8753179756531686,3.617732750613236
ARCN1,41,0.5,1.2000000476837158,-0.7000000476837158,0.7000000476837158,0.21126631156649603,3.313353854163308
NASP,19,2.0,8.5,-6.5,6.5,1.407495516025391,4.618131941446797
ZNF574,24,0.20000000298023224,0.1666666716337204,0.03333333134651184,0.03333333134651184,0.06388065877738036,0.52180631797609
RARS,43,0.1818181872367859,1.5,-1.3181817531585693,1.3181817531585693,0.31629823391550876,4.1675280220207895
EIF2S2,7,1.7999999523162842,5.599999904632568,-3.799999952316284,3.799999952316284,0.9298436050703076,4.086708701974627
CCT6A,8,3.4000000953674316,8.600000381469727,-5.200000286102295,5.200000286102295,1.4318076923472765,3.63177283785752
TARS,7,0.4285714328289032,3.5,-3.0714285373687744,3.0714285373687744,0.7012253163124221,4.380087920271746
HNRNPC,38,3.383333206176758,12.133333206176758,-8.75,8.75,1.869470180230145,4.680470484382272
DRAP1,26,0.1666666716337204,2.0,-1.8333333730697632,1.8333333730697632,0.4130751805979768,4.4382559378556445
ALG2,28,0.05000000074505806,0.20000000298023224,-0.15000000596046448,0.15000000596046448,0.08556901212235417,1.752971107647955
YEATS4,27,0.0,0.7142857313156128,-0.7142857313156128,0.7142857313156128,0.15086335325028985,4.734653684454282
METTL17,5,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.14455713474340648,4.150608165462584
LAMTOR4,8,0.0,2.4285714626312256,-2.4285714626312256,2.4285714626312256,0.48637432529689095,4.993214765497306
DNAJC19,46,0.2857142984867096,1.399999976158142,-1.1142857074737549,1.1142857074737549,0.3119177954300626,3.5723697839599446
WAC,11,0.4000000059604645,1.5,-1.100000023841858,1.100000023841858,0.28369600642556303,3.877389878346698
RPS7,32,8.483333587646484,43.46428680419922,-34.980953216552734,34.980953216552734,7.907454976133851,4.423794169189918
DNAJC8,35,0.0,3.105555534362793,-3.105555534362793,3.105555534362793,0.5828785946432798,5.327962911836528
PMF1,31,0.0,1.25,-1.25,1.25,0.2833769460531221,4.411085719604283
INTS9,23,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07161482518233782,2.792717883078178
QARS,46,0.0,0.8999999761581421,-0.8999999761581421,0.8999999761581421,0.22831857822224758,3.9418604616663
MED17,14,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.11199231830231365,3.571673593546825
NAGLU,26,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.059564401616103164,2.7980919326261184
XPO1,20,1.0,3.4000000953674316,-2.4000000953674316,2.4000000953674316,0.6968946296798348,3.443849318325257
KRT8,30,0.4642857313156128,1.0,-0.5357142686843872,0.5357142686843872,0.2620914006426831,2.0439978853588645
WBP11,25,0.4000000059604645,1.0,-0.6000000238418579,0.6000000238418579,0.21429307456616312,2.7999039402302643
MCM10,20,0.16233766078948975,1.0,-0.8376623392105103,0.8376623392105103,0.25364905319446546,3.302446150147064
PSMD1,36,1.4642857313156128,2.5999999046325684,-1.1357141733169556,1.1357141733169556,0.4594710083868838,2.4717863642893034
ACIN1,7,2.0,2.1666667461395264,-0.16666674613952637,0.16666674613952637,0.37768682511693896,0.4412829229293958
HAUS3,12,0.0,0.2857142984867096,-0.2857142984867096,0.2857142984867096,0.0940790979031858,3.0369583133198224
VPS54,38,0.0,0.1428571492433548,-0.1428571492433548,0.1428571492433548,0.0631975174890238,2.260486723519897
WDR12,25,0.25,1.399999976158142,-1.149999976158142,1.149999976158142,0.2973238591985997,3.867836167799742
HSF1,6,0.675000011920929,0.7142857313156128,-0.03928571939468384,0.03928571939468384,0.18982431591689589,0.20695830881794366
LRR1,10,0.1666666716337204,0.5714285969734192,-0.4047619104385376,0.4047619104385376,0.14781860108793193,2.7382339398392723
OXA1L,39,0.1111111119389534,1.1666666269302368,-1.0555554628372192,1.0555554628372192,0.2504952322169914,4.213874465773643
CCDC59,6,0.30000001192092896,1.25,-0.949999988079071,0.949999988079071,0.29581036409336775,3.2115169155439696
DCTN3,20,0.1339285671710968,1.0,-0.8660714626312256,0.8660714626312256,0.24152404613329428,3.5858601927911185
CWF19L2,16,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.09391031805156946,3.5494858305601276
NIFK,25,0.1666666716337204,2.4000000953674316,-2.2333333492279053,2.2333333492279053,0.4127984885039562,5.410226566773152
METTL3,7,0.0,0.6306818127632141,-0.6306818127632141,0.6306818127632141,0.13328220580695468,4.731928084058652
EIF3M,29,0.75,4.666666507720947,-3.9166665077209473,3.9166665077209473,0.7777617850840488,5.035817628012789
SART3,14,0.1180555522441864,0.8333333134651184,-0.7152777910232544,0.7152777910232544,0.1706781570789021,4.190798654408903
WDR54,23,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.0837685759687636,1.9896085101872643
RPL32,23,20.0,56.733333587646484,-36.733333587646484,36.733333587646484,9.794091862044146,3.7505604506327135
RUVBL1,21,0.3333333432674408,2.625,-2.2916667461395264,2.2916667461395264,0.409033345050392,5.6026404054104635
TEX10,14,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1151808185120059,5.209200903354553
RPL30,39,7.800000190734863,32.20000076293945,-24.400001525878906,24.400001525878906,5.927546989608274,4.116374204819488
RCL1,3,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.054068696709359765,3.698998036799553
SPTSSA,5,0.0,1.2857142686843872,-1.2857142686843872,1.2857142686843872,0.25153418405917766,5.111489213656547
RPL34,36,9.279220581054688,29.799999237060547,-20.52077865600586,20.52077865600586,6.118035010762486,3.3541453456717587
CASP8AP2,25,0.0,0.7142857313156128,-0.7142857313156128,0.7142857313156128,0.21128478320148034,3.3806775882883753
KIF4A,5,0.0,0.625,-0.625,0.625,0.19122179787143845,3.2684558296026363
RPS17,23,7.199999809265137,18.485713958740234,-11.285714149475098,11.285714149475098,4.419366247635016,2.553695149279503
PRIM2,12,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.11022754667104324,3.628857014791425
RPL26L1,8,0.18333333730697632,1.5,-1.316666603088379,1.316666603088379,0.3069260919960295,4.289849046477976
RPL36,22,3.4625000953674316,25.05555534362793,-21.593055725097656,21.593055725097656,5.077375331701834,4.252798801435091
GTF3C6,25,0.1428571492433548,2.8333332538604736,-2.690476179122925,2.690476179122925,0.5591227946717541,4.811959384883299
RBMX2,24,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.12364341197453237,3.2351097367230133
EIF3D,21,0.4000000059604645,2.200000047683716,-1.8000000715255737,1.8000000715255737,0.3901027403192789,4.614169257186881
CCT4,33,1.2000000476837158,5.800000190734863,-4.600000381469727,4.600000381469727,0.9074547603199409,5.069123644078859
ENO1,2,0.7333333492279053,17.399999618530273,-16.66666603088379,16.66666603088379,2.5912995097106166,6.431779100959672
RNPS1,5,1.0,3.4000000953674316,-2.4000000953674316,2.4000000953674316,0.5213804370891113,4.603164838264228
PHB2,46,0.8321678638458252,3.799999952316284,-2.967832088470459,2.967832088470459,0.7550001324398693,3.93090273889035
RIOK1,33,0.125,0.800000011920929,-0.675000011920929,0.675000011920929,0.16478669826289674,4.0962044815295116
EGLN2,33,0.6000000238418579,0.800000011920929,-0.19999998807907104,0.19999998807907104,0.21221385007358737,0.9424455001863401
RPL4,39,5.818181991577148,22.33333396911621,-16.515151977539062,16.515151977539062,3.4666140431148555,4.764058465158616
THOC6,7,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.16183442712553736,3.7074931119348853
ORC1,48,0.1026315838098526,0.6000000238418579,-0.4973684549331665,0.4973684549331665,0.15794172909634116,3.149062997973019
SF3B2,48,1.683333396911621,2.9375,-1.254166603088379,1.254166603088379,0.5040817779192077,2.48802209884562
RTEL1,9,0.0,0.1111111119389534,-0.1111111119389534,0.1111111119389534,0.05105603546160413,2.17625812373373
INTS1,21,0.1666666716337204,0.5,-0.3333333134651184,0.3333333134651184,0.13577240273243987,2.455088860156672
MRPS22,13,0.0,1.399999976158142,-1.399999976158142,1.399999976158142,0.28048035810396504,4.991436782319021
ZNF317,8,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.05649127006508905,2.950308453707761
UXT,25,0.0,1.0,-1.0,1.0,0.21819920648236332,4.582968087378577
SRBD1,11,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08691031593334843,2.3012228276055557
ACTR8,27,0.0,0.25,-0.25,0.25,0.09114964139735629,2.7427425513409758
EXOSC2,23,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.11151421796293529,5.380480039247407
RNF123,6,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08892220245504102,2.2491570997845227
MRPS10,8,0.3333333432674408,1.2000000476837158,-0.8666666746139526,0.8666666746139526,0.2541559982076845,3.409979228213032
ALG13,10,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.09975783766842128,4.009710066992421
CPSF3,47,0.07692307978868484,0.7142857313156128,-0.6373626589775085,0.6373626589775085,0.18619567102974457,3.4230799000460674
PCID2,25,0.20000000298023224,1.0,-0.800000011920929,0.800000011920929,0.19421142934916502,4.1192221003772165
DDX10,6,0.0,1.1428571939468384,-1.1428571939468384,1.1428571939468384,0.2301923928159483,4.964791320713264
AATF,38,0.1547619104385376,1.5277777910232544,-1.3730158805847168,1.3730158805847168,0.268541948952238,5.11285438249693
UROD,18,0.1547619104385376,2.142857074737549,-1.9880951642990112,1.9880951642990112,0.4275795939807068,4.649649310412877
ERCC3,12,0.0,0.25,-0.25,0.25,0.08323992574051607,3.0033664467616816
CCNK,25,0.4000000059604645,0.5,-0.09999999403953552,0.09999999403953552,0.15572869792971206,0.6421423627690664
POLR1A,6,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1400462544403532,4.284298971361656
HECTD1,6,0.48750001192092896,2.0,-1.5125000476837158,1.5125000476837158,0.40472225569580256,3.737130900012925
SRF,4,0.0,0.1428571492433548,-0.1428571492433548,0.1428571492433548,0.05080575129140308,2.8118302674824904
POLR2I,25,0.20000000298023224,1.4285714626312256,-1.2285714149475098,1.2285714149475098,0.3124471242581201,3.9320938474458713
RPF2,1,0.20000000298023224,1.1111111640930176,-0.9111111760139465,0.9111111760139465,0.26215815553400457,3.4754256420444114
RPS15A,39,10.727272987365723,34.733333587646484,-24.006061553955078,24.006061553955078,6.4258588942354695,3.7358525839231413
SF3B3,45,0.7142857313156128,1.2000000476837158,-0.485714316368103,0.485714316368103,0.2414290868977161,2.0118301510781955
AARS2,14,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.06888055927433111,2.9035769321165175
NLE1,45,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.0971395982983566,4.117785259229671
DHX36,29,0.0,2.0,-2.0,2.0,0.3328028729501587,6.009563506080443
YTHDC1,28,0.41428571939468384,1.1428571939468384,-0.7285714745521545,0.7285714745521545,0.23694167752736703,3.074897933344815
TRAPPC4,18,0.29285717010498047,2.0,-1.7071428298950195,1.7071428298950195,0.4281914596584123,3.986868003525536
NUP85,4,0.0,0.375,-0.375,0.375,0.10613559793473272,3.533216067907804
SARS2,12,0.0833333358168602,0.2857142984867096,-0.2023809552192688,0.2023809552192688,0.09172598399417807,2.206364504436541
WDHD1,13,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.1019400448713629,4.204151895064526
PAF1,31,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.08945783881047736,3.726150192088036
MBTPS1,1,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.09926447947036258,3.358032450741498
USP7,34,0.8333333134651184,1.585714340209961,-0.7523810267448425,0.7523810267448425,0.3721509025138028,2.021709531436478
POLRMT,19,0.0,0.5,-0.5,0.5,0.18387553474902124,2.7192307050661695
DCUN1D5,16,0.4000000059604645,2.8333332538604736,-2.433333158493042,2.433333158493042,0.536770876511275,4.533280893159503
PSMD6,47,0.8125,1.8333333730697632,-1.0208333730697632,1.0208333730697632,0.362171426524895,2.818646912222914
DHX16,39,0.0,0.5,-0.5,0.5,0.1451262884189734,3.4452751837525213
SEC61G,4,0.4285714626312256,3.5999999046325684,-3.1714284420013428,3.1714284420013428,0.7639724539831377,4.151234020894871
DDX23,12,0.20000000298023224,1.1666666269302368,-0.9666666388511658,0.9666666388511658,0.2466606865871988,3.9190138170211912
RANGAP1,6,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1737595684456375,3.453047387313086
BOP1,19,1.2857142686843872,1.3875000476837158,-0.10178577899932861,0.10178577899932861,0.3919300991951063,0.25970390946845534
TARDBP,10,0.2428571581840515,1.399999976158142,-1.1571428775787354,1.1571428775787354,0.26449255349239503,4.374954463933544
DDX56,16,0.1547619104385376,1.0,-0.8452380895614624,0.8452380895614624,0.1751994027926823,4.824434764550271
FCF1,23,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.06468273406307912,2.5766794500551837
NAA10,11,0.3333333432674408,2.4000000953674316,-2.066666841506958,2.066666841506958,0.6318111863240063,3.271019706902003
IGBP1,36,0.125,0.7142857313156128,-0.5892857313156128,0.5892857313156128,0.16680518929826077,3.532778169520396
SRP54,2,0.0,1.1666666269302368,-1.1666666269302368,1.1666666269302368,0.23288962868621826,5.009525900795413
CHMP7,25,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08860624562312139,2.257177262999203
SMU1,9,0.20000000298023224,1.1666666269302368,-0.9666666388511658,0.9666666388511658,0.21731558719240965,4.448215847468346
TUBE1,8,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08379791031041325,2.3866943965472487
AP2M1,19,1.8333333730697632,3.0,-1.1666666269302368,1.1666666269302368,0.5769301663572601,2.022197303872279
DNAJA3,9,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1508156371232495,3.9783674643202027
ACTB,14,14.85714340209961,29.5,-14.64285659790039,14.64285659790039,5.3612433892032945,2.7312426493057216
TMX2,6,0.0,1.7142857313156128,-1.7142857313156128,1.7142857313156128,0.3336670435981789,5.137713670577711
EXOC1,20,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.10801964632485747,3.7030301391425358
EIF5,4,1.100000023841858,5.0,-3.9000000953674316,3.9000000953674316,0.8638183682982726,4.514838117011166
SNW1,8,0.6499999761581421,1.1666666269302368,-0.5166666507720947,0.5166666507720947,0.20849095559976819,2.4781250068416356
PHB,33,0.8333333134651184,6.714285850524902,-5.88095235824585,5.88095235824585,1.1110678673990069,5.293063124949397
BCAR1,20,0.0,0.1428571492433548,-0.1428571492433548,0.1428571492433548,0.05385041087265426,2.6528516111266844
TRAPPC11,5,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07449105905124116,2.6848860189067194
GUCD1,30,0.1180555522441864,0.20000000298023224,-0.08194445073604584,0.08194445073604584,0.07512543882143212,1.0907683472015655
MAX,16,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1639012480561982,3.6607410313076496
CHCHD2,1,1.600000023841858,20.0,-18.399999618530273,18.399999618530273,3.6185043096614145,5.084973802408425
RPS21,2,9.399999618530273,22.799999237060547,-13.399999618530273,13.399999618530273,4.652215090950753,2.8803482548765333
ATP6V1E1,16,0.0555555559694767,1.4285714626312256,-1.3730158805847168,1.3730158805847168,0.2948045946995381,4.657376123951123
SOD2,20,0.0,1.0,-1.0,1.0,0.22162981115727765,4.512028389945966
MED22,36,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08221456655543222,2.4326589722441043
RFC3,25,0.0,1.0,-1.0,1.0,0.20934673103175103,4.776764342445514
CDC7,3,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.09525145971592455,3.499509028644447
DICER1,13,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.17040787896608794,3.5209640979174504
MRPS26,7,0.0,1.7999999523162842,-1.7999999523162842,1.7999999523162842,0.38837231834036445,4.634727727270169
PFN1,32,1.2589285373687744,12.0,-10.741071701049805,10.741071701049805,2.312800748828446,4.644183770041892
COPS6,30,0.0,1.2000000476837158,-1.2000000476837158,1.2000000476837158,0.2332711871406997,5.144227465005889
TIMM13,18,1.3250000476837158,7.599999904632568,-6.274999618530273,6.274999618530273,1.4447987731441163,4.343165107259094
PSMG3,39,0.09090909361839294,1.7777777910232544,-1.686868667602539,1.686868667602539,0.36284839766959387,4.6489627029814935
PSMG2,11,0.20000000298023224,1.0,-0.800000011920929,0.800000011920929,0.2294563992588229,3.4865012024290616
PRMT5,3,0.0,1.3333333730697632,-1.3333333730697632,1.3333333730697632,0.2424637111701438,5.4991048624762024
NDUFA6,18,0.0,1.7999999523162842,-1.7999999523162842,1.7999999523162842,0.3601836264002709,4.9974508011531595
TGS1,12,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.17842378927328365,4.483707106430775
RPUSD4,5,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.10142332840448805,3.94386589607095
SPATA5L1,15,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.053442791189036526,3.1185996824939615
AKIRIN2,17,0.0,0.7888889312744141,-0.7888889312744141,0.7888889312744141,0.2092077754206991,3.7708394426929175
EIF2S1,22,0.2428571581840515,2.0,-1.7571427822113037,1.7571427822113037,0.327490347254365,5.365479614721327
CDC16,14,0.0,1.3333333730697632,-1.3333333730697632,1.3333333730697632,0.2631405239260427,5.06700128576359
MNAT1,2,0.0,0.5,-0.5,0.5,0.1249505918352871,4.001581686456612
VPS13D,12,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08578237439651161,2.331481314049117
RRP1,4,0.0833333358168602,1.6124999523162842,-1.529166579246521,1.529166579246521,0.31433143264241364,4.864822351336766
POLR3E,23,0.1666666716337204,0.6000000238418579,-0.4333333373069763,0.4333333373069763,0.13855562240592306,3.1275045341534398
ZNF335,7,0.0,0.09545454382896423,-0.09545454382896423,0.09545454382896423,0.05141239052220046,1.8566447282342544
GPN3,37,0.1428571492433548,1.0,-0.8571428656578064,0.8571428656578064,0.22464566312468998,3.8155326647995325
VARS2,7,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.06287108304925362,2.6509273190530633
ATF5,4,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.11128989093510283,1.7971084462366802
TPX2,41,0.8333333134651184,3.6458334922790527,-2.812500238418579,2.812500238418579,0.7642386640091833,3.6801334071011924
POLR1B,14,0.0,0.5,-0.5,0.5,0.14053722439015012,3.5577762558618145
AAMP,6,0.2666666805744171,1.100000023841858,-0.8333333730697632,0.8333333730697632,0.23149299497263903,3.599821122743942
CUL2,4,0.20000000298023224,0.75,-0.550000011920929,0.550000011920929,0.2072484451791478,2.653819725622081
POLR2F,42,0.8452380895614624,3.200000047683716,-2.354762077331543,2.354762077331543,0.6512517880645099,3.6157475810235957
PPP1CA,18,3.549999952316284,3.3333332538604736,0.21666669845581055,0.21666669845581055,0.5685600562704278,0.38107970489006
USP36,15,0.125,0.4000000059604645,-0.2750000059604645,0.2750000059604645,0.13684224571263653,2.0096133655826867
COX5B,6,1.1428570747375488,7.333333492279053,-6.190476417541504,6.190476417541504,1.4133023830610696,4.380149988945437
NARS,18,0.0625,0.8333333134651184,-0.7708333134651184,0.7708333134651184,0.20138890930936276,3.827585720130228
MRPL3,15,0.4000000059604645,3.1666667461395264,-2.7666666507720947,2.7666666507720947,0.5265637875993083,5.254190880435943
RPL8,40,15.592308044433594,46.266666412353516,-30.674358367919922,30.674358367919922,8.376105407540624,3.662126594097682
SNX15,69,0.1428571492433548,0.20000000298023224,-0.05714285373687744,0.05714285373687744,0.08161803537029327,0.7001253274184528
FASTKD5,15,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07775458245818108,2.572195704192723
FAM32A,42,0.18333333730697632,0.800000011920929,-0.6166666746139526,0.6166666746139526,0.15396223970193118,4.00531114517307
PPARGC1B,11,0.1428571492433548,0.3333333432674408,-0.190476194024086,0.190476194024086,0.11163601722100831,1.7062252735781145
NUP107,41,0.4000000059604645,1.2000000476837158,-0.8000000715255737,0.8000000715255737,0.2507973111736767,3.18982714679734
C19orf25,16,0.22499999403953552,1.3333333730697632,-1.1083333492279053,1.1083333492279053,0.30706038419456866,3.6094963931446475
POLR3D,6,0.17142857611179352,0.800000011920929,-0.6285714507102966,0.6285714507102966,0.15956266476745473,3.9393391406841403
CMTR1,7,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.09504177706528374,2.104337788663749
SRRT,34,0.1428571492433548,1.3875000476837158,-1.2446428537368774,1.2446428537368774,0.24347034338394133,5.112092242684908
SNRPF,8,0.7000000476837158,4.800000190734863,-4.100000381469727,4.100000381469727,1.0544361533065538,3.888334413243267
CCNB1,13,0.1666666716337204,2.5999999046325684,-2.433333158493042,2.433333158493042,0.46858052872911354,5.192988204381305
NDUFB8,19,0.0,2.5999999046325684,-2.5999999046325684,2.5999999046325684,0.4510319462658732,5.76455820071762
E2F6,9,0.0,0.5,-0.5,0.5,0.1632093104412858,3.0635507168561555
GPS1,46,0.1339285671710968,0.6666666865348816,-0.5327380895614624,0.5327380895614624,0.18153986693201396,2.9345515041110555
RPL26,22,4.800000190734863,25.837499618530273,-21.037498474121094,21.037498474121094,4.651754786492314,4.522486553936467
GFM1,33,0.0,0.875,-0.875,0.875,0.22327402653902786,3.9189511362489435
CDC6,20,0.18333333730697632,1.0,-0.8166666626930237,0.8166666626930237,0.2114634596546569,3.8619753220094393
UBL5,23,0.6666666865348816,4.800000190734863,-4.133333683013916,4.133333683013916,0.940457213026778,4.39502576593692
MCM3AP,2,0.0833333358168602,0.6666666865348816,-0.5833333730697632,0.5833333730697632,0.16511696552903338,3.532849402850688
DDX24,35,0.2222222238779068,1.5,-1.2777777910232544,1.2777777910232544,0.24146904667092858,5.291683586942703
PTPMT1,17,0.0,0.4365079402923584,-0.4365079402923584,0.4365079402923584,0.15186381691425196,2.874338003362758
ATR,11,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.15878421486459293,3.7787132956101614
POLR2C,20,0.20000000298023224,0.875,-0.675000011920929,0.675000011920929,0.2146856293696438,3.1441322546965633
MRPL24,19,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.09842852928171356,4.35413833729328
MRPS27,2,0.0,0.8999999761581421,-0.8999999761581421,0.8999999761581421,0.2170783441469788,4.145968496741308
UBE2D3,9,0.5714285969734192,3.4285714626312256,-2.857142925262451,2.857142925262451,0.5726359469797951,4.989457857704596
MED30,35,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08437251660842872,2.3704401743571135
GOLT1B,35,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08042815295822134,2.4866914833183213
OIP5,6,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07494959693400725,2.668460020623343
MYBBP1A,5,0.0,0.5,-0.5,0.5,0.14062619069195006,3.5555254504139944
RPL19,29,12.0,59.916664123535156,-47.916664123535156,47.916664123535156,10.498252215109275,4.564251566996326
NEDD8,20,0.2428571581840515,6.472222328186035,-6.229365348815918,6.229365348815918,1.2811790666582172,4.862212871667016
HEATR1,27,0.0,1.5,-1.5,1.5,0.3899541465568863,3.846606102908001
KAT5,5,0.1666666716337204,0.3333333432674408,-0.1666666716337204,0.1666666716337204,0.1186194026881844,1.4050540456002647
PRPF4B,18,0.3095238208770752,1.7999999523162842,-1.490476131439209,1.490476131439209,0.31123417813891696,4.788921770583777
POLR1E,21,0.0,0.3166666626930237,-0.3166666626930237,0.3166666626930237,0.10436874702855642,3.0341138675007784
USP39,13,0.20000000298023224,0.8571428656578064,-0.6571428775787354,0.6571428775787354,0.16262076709816614,4.040953005602603
RAC3,24,0.0,1.0,-1.0,1.0,0.21289711028743724,4.69710461851679
SRSF6,20,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.16062707661945824,3.735360416620907
SURF6,9,0.20000000298023224,1.1666666269302368,-0.9666666388511658,0.9666666388511658,0.1943580520053106,4.973638235604218
TRAPPC8,11,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.10630160685380709,3.135731934192327
CRCP,10,0.18333333730697632,0.7142857313156128,-0.5309523940086365,0.5309523940086365,0.17024863792318004,3.1186880581577046
VEZT,19,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.1194883170601995,2.78967309498136
EIF2B3,4,0.0714285746216774,1.5,-1.4285714626312256,1.4285714626312256,0.3057271822666153,4.672700189888291
RBM4,12,0.36666667461395264,1.7999999523162842,-1.4333332777023315,1.4333332777023315,0.3303273272940922,4.339130187755333
GTF2H2C,8,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07298264715906137,2.7403774837646546
KAT8,19,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.11334210336520138,3.5291387232476015
NUMA1,34,0.3166666626930237,0.625,-0.3083333373069763,0.3083333373069763,0.18098843234913772,1.7036079781727846
KANSL2,12,0.0,0.375,-0.375,0.375,0.114439677275649,3.2768355252937633
EXOC3,28,1.2000000476837158,1.100000023841858,0.10000002384185791,0.10000002384185791,0.21210983862372995,0.47145396220517577
RPAP2,44,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.15337703823897855,3.911928608942043
EIF5A,10,3.9761905670166016,11.399999618530273,-7.423809051513672,7.423809051513672,1.73869607815892,4.269756597929774
COPS8,23,0.0,1.0,-1.0,1.0,0.24297654694755424,4.115623555288432
BRCA2,10,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.20258515543244388,3.9489567249546336
SUGT1,6,0.0,2.5,-2.5,2.5,0.42247172135611677,5.917555835394387
PAFAH1B1,5,0.4000000059604645,1.0,-0.6000000238418579,0.6000000238418579,0.22500286507208653,2.6666328166515996
RPS14,14,15.678571701049805,54.0,-38.32142639160156,38.32142639160156,9.515415554815485,4.0272992987897585
NFRKB,23,0.0,0.2678571343421936,-0.2678571343421936,0.2678571343421936,0.09843797157393132,2.721075313310585
COQ5,5,0.0,0.29285717010498047,-0.29285717010498047,0.29285717010498047,0.07678558768116568,3.8139601316981757
HMGCR,12,0.0,1.1666666269302368,-1.1666666269302368,1.1666666269302368,0.2981110992335243,3.913529653642089
PXN,12,0.0,0.125,-0.125,0.125,0.052668748667385065,2.373323900087374
MRPL54,11,0.20000000298023224,1.600000023841858,-1.399999976158142,1.399999976158142,0.3971738215848479,3.5249049662228593
C19orf53,11,0.3333333432674408,3.1339285373687744,-2.800595283508301,2.800595283508301,0.6417725272750225,4.3638441417859966
